,filename,TARGET,MOVEMENT,ZOOM,LANDMARKS
670,gaussian_xyz/case-102367/case-102367_-120.20158388834692_78.79446462863552_200.95232120425916.png,1: Skull,"UP: 1.0, RIGHT: 0.4",IN: 0.7,"[6: Right elbow, 14: T12, 12: Right hemidiaphragm]"
671,gaussian_xyz/case-102367/case-102367_-120.20158388834692_78.79446462863552_200.95232120425916.png,2: Right humeral head,"UP: 1.0, LEFT: 0.2",IN: 0.7,"[6: Right elbow, 14: T12, 12: Right hemidiaphragm]"
672,gaussian_xyz/case-102367/case-102367_-120.20158388834692_78.79446462863552_200.95232120425916.png,3: Left humeral head,"UP: 1.0, RIGHT: 1.0",IN: 0.7,"[6: Right elbow, 14: T12, 12: Right hemidiaphragm]"
673,gaussian_xyz/case-102367/case-102367_-120.20158388834692_78.79446462863552_200.95232120425916.png,4: Right scapular inferior angle,"UP: 0.8, RIGHT: 0.1",IN: 0.7,"[6: Right elbow, 14: T12, 12: Right hemidiaphragm]"
674,gaussian_xyz/case-102367/case-102367_-120.20158388834692_78.79446462863552_200.95232120425916.png,5: Left scapular inferior angle,"UP: 0.9, RIGHT: 0.7",IN: 0.7,"[6: Right elbow, 14: T12, 12: Right hemidiaphragm]"
675,gaussian_xyz/case-102367/case-102367_-53.61008937849667_-64.88065234537494_144.22198499699445.png,1: Skull,"UP: 1.0, LEFT: 0.4",IN: 0.4,"[13: Left hemidiaphragm, 14: T12, 5: Left scapular inferior angle]"
676,gaussian_xyz/case-102367/case-102367_-53.61008937849667_-64.88065234537494_144.22198499699445.png,2: Right humeral head,"UP: 0.6, LEFT: 0.9",IN: 0.4,"[13: Left hemidiaphragm, 14: T12, 5: Left scapular inferior angle]"
677,gaussian_xyz/case-102367/case-102367_-53.61008937849667_-64.88065234537494_144.22198499699445.png,3: Left humeral head,"UP: 0.7, RIGHT: 0.3",IN: 0.4,"[13: Left hemidiaphragm, 14: T12, 5: Left scapular inferior angle]"
678,gaussian_xyz/case-102367/case-102367_-53.61008937849667_-64.88065234537494_144.22198499699445.png,4: Right scapular inferior angle,"UP: 0.5, LEFT: 0.6",IN: 0.4,"[13: Left hemidiaphragm, 14: T12, 5: Left scapular inferior angle]"
679,gaussian_xyz/case-102367/case-102367_-53.61008937849667_-64.88065234537494_144.22198499699445.png,5: Left scapular inferior angle,"UP: 0.5, DONE",IN: 0.4,"[13: Left hemidiaphragm, 14: T12, 5: Left scapular inferior angle]"
680,gaussian_xyz/case-102367/case-102367_-74.77381798092296_-17.539024484514442_-62.18088652940333.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 0.6,"[14: T12, 13: Left hemidiaphragm, 12: Right hemidiaphragm]"
681,gaussian_xyz/case-102367/case-102367_-74.77381798092296_-17.539024484514442_-62.18088652940333.png,2: Right humeral head,"UP: 0.7, LEFT: 0.7",OUT: 0.6,"[14: T12, 13: Left hemidiaphragm, 12: Right hemidiaphragm]"
682,gaussian_xyz/case-102367/case-102367_-74.77381798092296_-17.539024484514442_-62.18088652940333.png,3: Left humeral head,"UP: 0.8, RIGHT: 0.5",OUT: 0.6,"[14: T12, 13: Left hemidiaphragm, 12: Right hemidiaphragm]"
683,gaussian_xyz/case-102367/case-102367_-74.77381798092296_-17.539024484514442_-62.18088652940333.png,4: Right scapular inferior angle,"UP: 0.6, LEFT: 0.3",OUT: 0.6,"[14: T12, 13: Left hemidiaphragm, 12: Right hemidiaphragm]"
684,gaussian_xyz/case-102367/case-102367_-74.77381798092296_-17.539024484514442_-62.18088652940333.png,5: Left scapular inferior angle,"UP: 0.7, RIGHT: 0.2",OUT: 0.6,"[14: T12, 13: Left hemidiaphragm, 12: Right hemidiaphragm]"
685,gaussian_xyz/case-102367/case-102367_146.74891323100172_0.7401552732681267_-7.948254277836757.png,1: Skull,"UP: 0.6, DONE",OUT: 0.3,"[10: T1, 11: Carina, 5: Left scapular inferior angle]"
686,gaussian_xyz/case-102367/case-102367_146.74891323100172_0.7401552732681267_-7.948254277836757.png,2: Right humeral head,"DOWN: 0.4, LEFT: 0.6",OUT: 0.3,"[10: T1, 11: Carina, 5: Left scapular inferior angle]"
687,gaussian_xyz/case-102367/case-102367_146.74891323100172_0.7401552732681267_-7.948254277836757.png,3: Left humeral head,"DOWN: 0.3, RIGHT: 0.6",OUT: 0.3,"[10: T1, 11: Carina, 5: Left scapular inferior angle]"
688,gaussian_xyz/case-102367/case-102367_146.74891323100172_0.7401552732681267_-7.948254277836757.png,4: Right scapular inferior angle,"DOWN: 0.5, LEFT: 0.2",OUT: 0.3,"[10: T1, 11: Carina, 5: Left scapular inferior angle]"
689,gaussian_xyz/case-102367/case-102367_146.74891323100172_0.7401552732681267_-7.948254277836757.png,5: Left scapular inferior angle,"DOWN: 0.5, RIGHT: 0.3",OUT: 0.3,"[10: T1, 11: Carina, 5: Left scapular inferior angle]"
690,gaussian_xyz/case-102367/case-102367_43.95830788947052_-35.80121801626693_41.425586062797045.png,1: Skull,"UP: 1.0, LEFT: 0.2",OUT: 0.1,"[5: Left scapular inferior angle, 11: Carina, 4: Right scapular inferior angle]"
691,gaussian_xyz/case-102367/case-102367_43.95830788947052_-35.80121801626693_41.425586062797045.png,2: Right humeral head,"UP: 0.2, LEFT: 0.8",OUT: 0.1,"[5: Left scapular inferior angle, 11: Carina, 4: Right scapular inferior angle]"
692,gaussian_xyz/case-102367/case-102367_43.95830788947052_-35.80121801626693_41.425586062797045.png,3: Left humeral head,"UP: 0.2, RIGHT: 0.5",OUT: 0.1,"[5: Left scapular inferior angle, 11: Carina, 4: Right scapular inferior angle]"
693,gaussian_xyz/case-102367/case-102367_43.95830788947052_-35.80121801626693_41.425586062797045.png,4: Right scapular inferior angle,"DONE, LEFT: 0.4",OUT: 0.1,"[5: Left scapular inferior angle, 11: Carina, 4: Right scapular inferior angle]"
694,gaussian_xyz/case-102367/case-102367_43.95830788947052_-35.80121801626693_41.425586062797045.png,5: Left scapular inferior angle,"UP: 0.1, RIGHT: 0.1",OUT: 0.1,"[5: Left scapular inferior angle, 11: Carina, 4: Right scapular inferior angle]"
695,gaussian_xyz/case-102367/case-102367_-153.72375130296786_7.710138479311952_-105.72297119949083.png,1: Skull,"UP: 1.0, DONE",OUT: 0.8,"[14: T12, 8: Right wrist, 9: Left wrist]"
696,gaussian_xyz/case-102367/case-102367_-153.72375130296786_7.710138479311952_-105.72297119949083.png,2: Right humeral head,"UP: 1.0, LEFT: 0.6",OUT: 0.8,"[14: T12, 8: Right wrist, 9: Left wrist]"
697,gaussian_xyz/case-102367/case-102367_-153.72375130296786_7.710138479311952_-105.72297119949083.png,3: Left humeral head,"UP: 1.0, RIGHT: 0.7",OUT: 0.8,"[14: T12, 8: Right wrist, 9: Left wrist]"
698,gaussian_xyz/case-102367/case-102367_-153.72375130296786_7.710138479311952_-105.72297119949083.png,4: Right scapular inferior angle,"UP: 1.0, LEFT: 0.2",OUT: 0.8,"[14: T12, 8: Right wrist, 9: Left wrist]"
699,gaussian_xyz/case-102367/case-102367_-153.72375130296786_7.710138479311952_-105.72297119949083.png,5: Left scapular inferior angle,"UP: 1.0, RIGHT: 0.3",OUT: 0.8,"[14: T12, 8: Right wrist, 9: Left wrist]"
700,gaussian_xyz/case-102367/case-102367_192.17178126989023_8.015125717833172_80.13179155469986.png,1: Skull,"UP: 0.4, DONE",IN: 0.1,"[10: T1, 1: Skull, 11: Carina]"
701,gaussian_xyz/case-102367/case-102367_192.17178126989023_8.015125717833172_80.13179155469986.png,2: Right humeral head,"DOWN: 0.6, LEFT: 0.6",IN: 0.1,"[10: T1, 1: Skull, 11: Carina]"
702,gaussian_xyz/case-102367/case-102367_192.17178126989023_8.015125717833172_80.13179155469986.png,3: Left humeral head,"DOWN: 0.6, RIGHT: 0.7",IN: 0.1,"[10: T1, 1: Skull, 11: Carina]"
703,gaussian_xyz/case-102367/case-102367_192.17178126989023_8.015125717833172_80.13179155469986.png,4: Right scapular inferior angle,"DOWN: 0.7, LEFT: 0.2",IN: 0.1,"[10: T1, 1: Skull, 11: Carina]"
704,gaussian_xyz/case-102367/case-102367_192.17178126989023_8.015125717833172_80.13179155469986.png,5: Left scapular inferior angle,"DOWN: 0.7, RIGHT: 0.3",IN: 0.1,"[10: T1, 1: Skull, 11: Carina]"
705,gaussian_xyz/case-102367/case-102367_-27.830498560958233_-15.175775048051841_-74.06210813439111.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 0.7,"[14: T12, 13: Left hemidiaphragm, 12: Right hemidiaphragm]"
706,gaussian_xyz/case-102367/case-102367_-27.830498560958233_-15.175775048051841_-74.06210813439111.png,2: Right humeral head,"UP: 0.5, LEFT: 0.7",OUT: 0.7,"[14: T12, 13: Left hemidiaphragm, 12: Right hemidiaphragm]"
707,gaussian_xyz/case-102367/case-102367_-27.830498560958233_-15.175775048051841_-74.06210813439111.png,3: Left humeral head,"UP: 0.5, RIGHT: 0.6",OUT: 0.7,"[14: T12, 13: Left hemidiaphragm, 12: Right hemidiaphragm]"
708,gaussian_xyz/case-102367/case-102367_-27.830498560958233_-15.175775048051841_-74.06210813439111.png,4: Right scapular inferior angle,"UP: 0.4, LEFT: 0.3",OUT: 0.7,"[14: T12, 13: Left hemidiaphragm, 12: Right hemidiaphragm]"
709,gaussian_xyz/case-102367/case-102367_-27.830498560958233_-15.175775048051841_-74.06210813439111.png,5: Left scapular inferior angle,"UP: 0.4, RIGHT: 0.2",OUT: 0.7,"[14: T12, 13: Left hemidiaphragm, 12: Right hemidiaphragm]"
710,gaussian_xyz/case-102367/case-102367_41.905946464841406_27.074413665241742_67.75136027409323.png,1: Skull,"UP: 1.0, RIGHT: 0.1",DONE,"[4: Right scapular inferior angle, 11: Carina, 12: Right hemidiaphragm]"
711,gaussian_xyz/case-102367/case-102367_41.905946464841406_27.074413665241742_67.75136027409323.png,2: Right humeral head,"UP: 0.2, LEFT: 0.5",DONE,"[4: Right scapular inferior angle, 11: Carina, 12: Right hemidiaphragm]"
712,gaussian_xyz/case-102367/case-102367_41.905946464841406_27.074413665241742_67.75136027409323.png,3: Left humeral head,"UP: 0.2, RIGHT: 0.8",DONE,"[4: Right scapular inferior angle, 11: Carina, 12: Right hemidiaphragm]"
713,gaussian_xyz/case-102367/case-102367_41.905946464841406_27.074413665241742_67.75136027409323.png,4: Right scapular inferior angle,"DONE, LEFT: 0.1",DONE,"[4: Right scapular inferior angle, 11: Carina, 12: Right hemidiaphragm]"
714,gaussian_xyz/case-102367/case-102367_41.905946464841406_27.074413665241742_67.75136027409323.png,5: Left scapular inferior angle,"UP: 0.1, RIGHT: 0.4",DONE,"[4: Right scapular inferior angle, 11: Carina, 12: Right hemidiaphragm]"
715,gaussian_xyz/case-102367/case-102367_64.65913504168674_-36.01857590051924_137.66271215029.png,1: Skull,"UP: 1.0, LEFT: 0.2",IN: 0.4,"[5: Left scapular inferior angle, 11: Carina, 4: Right scapular inferior angle]"
716,gaussian_xyz/case-102367/case-102367_64.65913504168674_-36.01857590051924_137.66271215029.png,2: Right humeral head,"DONE, LEFT: 0.8",IN: 0.4,"[5: Left scapular inferior angle, 11: Carina, 4: Right scapular inferior angle]"
717,gaussian_xyz/case-102367/case-102367_64.65913504168674_-36.01857590051924_137.66271215029.png,3: Left humeral head,"UP: 0.1, RIGHT: 0.5",IN: 0.4,"[5: Left scapular inferior angle, 11: Carina, 4: Right scapular inferior angle]"
718,gaussian_xyz/case-102367/case-102367_64.65913504168674_-36.01857590051924_137.66271215029.png,4: Right scapular inferior angle,"DOWN: 0.1, LEFT: 0.4",IN: 0.4,"[5: Left scapular inferior angle, 11: Carina, 4: Right scapular inferior angle]"
719,gaussian_xyz/case-102367/case-102367_64.65913504168674_-36.01857590051924_137.66271215029.png,5: Left scapular inferior angle,"DONE, RIGHT: 0.1",IN: 0.4,"[5: Left scapular inferior angle, 11: Carina, 4: Right scapular inferior angle]"
720,gaussian_xyz/case-104754/case-104754_157.31582001810054_3.3340653010102845_-16.07561880291799.png,1: Skull,"UP: 0.2, DONE",OUT: 0.6,"[1: Skull, 10: T1, 2: Right humeral head]"
721,gaussian_xyz/case-104754/case-104754_157.31582001810054_3.3340653010102845_-16.07561880291799.png,2: Right humeral head,"DOWN: 0.6, LEFT: 0.7",OUT: 0.6,"[1: Skull, 10: T1, 2: Right humeral head]"
722,gaussian_xyz/case-104754/case-104754_157.31582001810054_3.3340653010102845_-16.07561880291799.png,3: Left humeral head,"DOWN: 0.6, RIGHT: 0.8",OUT: 0.6,"[1: Skull, 10: T1, 2: Right humeral head]"
723,gaussian_xyz/case-104754/case-104754_157.31582001810054_3.3340653010102845_-16.07561880291799.png,4: Right scapular inferior angle,"DOWN: 1.0, LEFT: 0.6",OUT: 0.6,"[1: Skull, 10: T1, 2: Right humeral head]"
724,gaussian_xyz/case-104754/case-104754_157.31582001810054_3.3340653010102845_-16.07561880291799.png,5: Left scapular inferior angle,"DOWN: 1.0, RIGHT: 0.7",OUT: 0.6,"[1: Skull, 10: T1, 2: Right humeral head]"
725,gaussian_xyz/case-104754/case-104754_-202.65202687083072_3.8644491044274916_50.22964034452148.png,1: Skull,"UP: 1.0, DONE",OUT: 0.2,"[8: Right wrist, 14: T12, 12: Right hemidiaphragm]"
726,gaussian_xyz/case-104754/case-104754_-202.65202687083072_3.8644491044274916_50.22964034452148.png,2: Right humeral head,"UP: 1.0, LEFT: 0.7",OUT: 0.2,"[8: Right wrist, 14: T12, 12: Right hemidiaphragm]"
727,gaussian_xyz/case-104754/case-104754_-202.65202687083072_3.8644491044274916_50.22964034452148.png,3: Left humeral head,"UP: 1.0, RIGHT: 0.8",OUT: 0.2,"[8: Right wrist, 14: T12, 12: Right hemidiaphragm]"
728,gaussian_xyz/case-104754/case-104754_-202.65202687083072_3.8644491044274916_50.22964034452148.png,4: Right scapular inferior angle,"UP: 0.5, LEFT: 0.6",OUT: 0.2,"[8: Right wrist, 14: T12, 12: Right hemidiaphragm]"
729,gaussian_xyz/case-104754/case-104754_-202.65202687083072_3.8644491044274916_50.22964034452148.png,5: Left scapular inferior angle,"UP: 0.5, RIGHT: 0.7",OUT: 0.2,"[8: Right wrist, 14: T12, 12: Right hemidiaphragm]"
730,gaussian_xyz/case-104754/case-104754_55.047224272789975_-36.78980437340207_-51.217264577703936.png,1: Skull,"UP: 0.7, LEFT: 0.2",OUT: 0.7,"[10: T1, 11: Carina, 3: Left humeral head]"
731,gaussian_xyz/case-104754/case-104754_55.047224272789975_-36.78980437340207_-51.217264577703936.png,2: Right humeral head,"DOWN: 0.1, LEFT: 0.9",OUT: 0.7,"[10: T1, 11: Carina, 3: Left humeral head]"
732,gaussian_xyz/case-104754/case-104754_55.047224272789975_-36.78980437340207_-51.217264577703936.png,3: Left humeral head,"DOWN: 0.1, RIGHT: 0.6",OUT: 0.7,"[10: T1, 11: Carina, 3: Left humeral head]"
733,gaussian_xyz/case-104754/case-104754_55.047224272789975_-36.78980437340207_-51.217264577703936.png,4: Right scapular inferior angle,"DOWN: 0.8, LEFT: 0.8",OUT: 0.7,"[10: T1, 11: Carina, 3: Left humeral head]"
734,gaussian_xyz/case-104754/case-104754_55.047224272789975_-36.78980437340207_-51.217264577703936.png,5: Left scapular inferior angle,"DOWN: 0.8, RIGHT: 0.5",OUT: 0.7,"[10: T1, 11: Carina, 3: Left humeral head]"
735,gaussian_xyz/case-104754/case-104754_-118.66081103058744_18.32043591161799_-57.79748395557237.png,1: Skull,"UP: 1.0, RIGHT: 0.1",OUT: 0.8,"[12: Right hemidiaphragm, 9: Left wrist, 11: Carina]"
736,gaussian_xyz/case-104754/case-104754_-118.66081103058744_18.32043591161799_-57.79748395557237.png,2: Right humeral head,"UP: 0.8, LEFT: 0.6",OUT: 0.8,"[12: Right hemidiaphragm, 9: Left wrist, 11: Carina]"
737,gaussian_xyz/case-104754/case-104754_-118.66081103058744_18.32043591161799_-57.79748395557237.png,3: Left humeral head,"UP: 0.8, RIGHT: 0.9",OUT: 0.8,"[12: Right hemidiaphragm, 9: Left wrist, 11: Carina]"
738,gaussian_xyz/case-104754/case-104754_-118.66081103058744_18.32043591161799_-57.79748395557237.png,4: Right scapular inferior angle,"UP: 0.1, LEFT: 0.5",OUT: 0.8,"[12: Right hemidiaphragm, 9: Left wrist, 11: Carina]"
739,gaussian_xyz/case-104754/case-104754_-118.66081103058744_18.32043591161799_-57.79748395557237.png,5: Left scapular inferior angle,"UP: 0.1, RIGHT: 0.7",OUT: 0.8,"[12: Right hemidiaphragm, 9: Left wrist, 11: Carina]"
740,gaussian_xyz/case-104754/case-104754_-163.20261062167995_-18.17656168554635_5.594372569685858.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 0.5,"[8: Right wrist, 12: Right hemidiaphragm, 14: T12]"
741,gaussian_xyz/case-104754/case-104754_-163.20261062167995_-18.17656168554635_5.594372569685858.png,2: Right humeral head,"UP: 1.0, LEFT: 0.8",OUT: 0.5,"[8: Right wrist, 12: Right hemidiaphragm, 14: T12]"
742,gaussian_xyz/case-104754/case-104754_-163.20261062167995_-18.17656168554635_5.594372569685858.png,3: Left humeral head,"UP: 1.0, RIGHT: 0.7",OUT: 0.5,"[8: Right wrist, 12: Right hemidiaphragm, 14: T12]"
743,gaussian_xyz/case-104754/case-104754_-163.20261062167995_-18.17656168554635_5.594372569685858.png,4: Right scapular inferior angle,"UP: 0.3, LEFT: 0.7",OUT: 0.5,"[8: Right wrist, 12: Right hemidiaphragm, 14: T12]"
744,gaussian_xyz/case-104754/case-104754_-163.20261062167995_-18.17656168554635_5.594372569685858.png,5: Left scapular inferior angle,"UP: 0.3, RIGHT: 0.6",OUT: 0.5,"[8: Right wrist, 12: Right hemidiaphragm, 14: T12]"
745,gaussian_xyz/case-104754/case-104754_189.87068755910113_-29.62194723785213_-62.35833516297675.png,1: Skull,"UP: 0.1, LEFT: 0.1",OUT: 0.8,"[1: Skull, 10: T1, 3: Left humeral head]"
746,gaussian_xyz/case-104754/case-104754_189.87068755910113_-29.62194723785213_-62.35833516297675.png,2: Right humeral head,"DOWN: 0.8, LEFT: 0.9",OUT: 0.8,"[1: Skull, 10: T1, 3: Left humeral head]"
747,gaussian_xyz/case-104754/case-104754_189.87068755910113_-29.62194723785213_-62.35833516297675.png,3: Left humeral head,"DOWN: 0.8, RIGHT: 0.6",OUT: 0.8,"[1: Skull, 10: T1, 3: Left humeral head]"
748,gaussian_xyz/case-104754/case-104754_189.87068755910113_-29.62194723785213_-62.35833516297675.png,4: Right scapular inferior angle,"DOWN: 1.0, LEFT: 0.8",OUT: 0.8,"[1: Skull, 10: T1, 3: Left humeral head]"
749,gaussian_xyz/case-104754/case-104754_189.87068755910113_-29.62194723785213_-62.35833516297675.png,5: Left scapular inferior angle,"DOWN: 1.0, RIGHT: 0.5",OUT: 0.8,"[1: Skull, 10: T1, 3: Left humeral head]"
750,gaussian_xyz/case-104754/case-104754_-177.96840298429206_33.44656592822663_58.510344927846866.png,1: Skull,"UP: 1.0, RIGHT: 0.2",OUT: 0.2,"[9: Left wrist, 12: Right hemidiaphragm, 8: Right wrist]"
751,gaussian_xyz/case-104754/case-104754_-177.96840298429206_33.44656592822663_58.510344927846866.png,2: Right humeral head,"UP: 1.0, LEFT: 0.5",OUT: 0.2,"[9: Left wrist, 12: Right hemidiaphragm, 8: Right wrist]"
752,gaussian_xyz/case-104754/case-104754_-177.96840298429206_33.44656592822663_58.510344927846866.png,3: Left humeral head,"UP: 1.0, RIGHT: 1.0",OUT: 0.2,"[9: Left wrist, 12: Right hemidiaphragm, 8: Right wrist]"
753,gaussian_xyz/case-104754/case-104754_-177.96840298429206_33.44656592822663_58.510344927846866.png,4: Right scapular inferior angle,"UP: 0.4, LEFT: 0.4",OUT: 0.2,"[9: Left wrist, 12: Right hemidiaphragm, 8: Right wrist]"
754,gaussian_xyz/case-104754/case-104754_-177.96840298429206_33.44656592822663_58.510344927846866.png,5: Left scapular inferior angle,"UP: 0.4, RIGHT: 0.8",OUT: 0.2,"[9: Left wrist, 12: Right hemidiaphragm, 8: Right wrist]"
755,gaussian_xyz/case-104754/case-104754_211.85783314631206_-94.41006810187514_-45.51354577803586.png,1: Skull,"DONE, LEFT: 0.5",OUT: 0.7,"[1: Skull, 3: Left humeral head, 10: T1]"
756,gaussian_xyz/case-104754/case-104754_211.85783314631206_-94.41006810187514_-45.51354577803586.png,2: Right humeral head,"DOWN: 0.9, LEFT: 1.0",OUT: 0.7,"[1: Skull, 3: Left humeral head, 10: T1]"
757,gaussian_xyz/case-104754/case-104754_211.85783314631206_-94.41006810187514_-45.51354577803586.png,3: Left humeral head,"DOWN: 0.9, RIGHT: 0.3",OUT: 0.7,"[1: Skull, 3: Left humeral head, 10: T1]"
758,gaussian_xyz/case-104754/case-104754_211.85783314631206_-94.41006810187514_-45.51354577803586.png,4: Right scapular inferior angle,"DOWN: 1.0, LEFT: 1.0",OUT: 0.7,"[1: Skull, 3: Left humeral head, 10: T1]"
759,gaussian_xyz/case-104754/case-104754_211.85783314631206_-94.41006810187514_-45.51354577803586.png,5: Left scapular inferior angle,"DOWN: 1.0, RIGHT: 0.2",OUT: 0.7,"[1: Skull, 3: Left humeral head, 10: T1]"
760,gaussian_xyz/case-104754/case-104754_-215.56444118129875_-73.21802747683031_-129.7239902031907.png,1: Skull,"UP: 1.0, LEFT: 0.4",OUT: 1.0,"[8: Right wrist, 14: T12, 13: Left hemidiaphragm]"
761,gaussian_xyz/case-104754/case-104754_-215.56444118129875_-73.21802747683031_-129.7239902031907.png,2: Right humeral head,"UP: 1.0, LEFT: 1.0",OUT: 1.0,"[8: Right wrist, 14: T12, 13: Left hemidiaphragm]"
762,gaussian_xyz/case-104754/case-104754_-215.56444118129875_-73.21802747683031_-129.7239902031907.png,3: Left humeral head,"UP: 1.0, RIGHT: 0.4",OUT: 1.0,"[8: Right wrist, 14: T12, 13: Left hemidiaphragm]"
763,gaussian_xyz/case-104754/case-104754_-215.56444118129875_-73.21802747683031_-129.7239902031907.png,4: Right scapular inferior angle,"UP: 0.6, LEFT: 1.0",OUT: 1.0,"[8: Right wrist, 14: T12, 13: Left hemidiaphragm]"
764,gaussian_xyz/case-104754/case-104754_-215.56444118129875_-73.21802747683031_-129.7239902031907.png,5: Left scapular inferior angle,"UP: 0.5, RIGHT: 0.3",OUT: 1.0,"[8: Right wrist, 14: T12, 13: Left hemidiaphragm]"
765,gaussian_xyz/case-104754/case-104754_128.27175852655645_-42.015433033245266_31.25604219845829.png,1: Skull,"UP: 0.4, LEFT: 0.2",OUT: 0.3,"[1: Skull, 10: T1, 3: Left humeral head]"
766,gaussian_xyz/case-104754/case-104754_128.27175852655645_-42.015433033245266_31.25604219845829.png,2: Right humeral head,"DOWN: 0.4, LEFT: 0.9",OUT: 0.3,"[1: Skull, 10: T1, 3: Left humeral head]"
767,gaussian_xyz/case-104754/case-104754_128.27175852655645_-42.015433033245266_31.25604219845829.png,3: Left humeral head,"DOWN: 0.4, RIGHT: 0.6",OUT: 0.3,"[1: Skull, 10: T1, 3: Left humeral head]"
768,gaussian_xyz/case-104754/case-104754_128.27175852655645_-42.015433033245266_31.25604219845829.png,4: Right scapular inferior angle,"DOWN: 1.0, LEFT: 0.8",OUT: 0.3,"[1: Skull, 10: T1, 3: Left humeral head]"
769,gaussian_xyz/case-104754/case-104754_128.27175852655645_-42.015433033245266_31.25604219845829.png,5: Left scapular inferior angle,"DOWN: 1.0, RIGHT: 0.4",OUT: 0.3,"[1: Skull, 10: T1, 3: Left humeral head]"
770,gaussian_xyz/case-104754/case-104754_-46.59176423073103_52.25889811001855_20.824741024391024.png,1: Skull,"UP: 1.0, RIGHT: 0.3",OUT: 0.4,"[11: Carina, 12: Right hemidiaphragm, 10: T1]"
771,gaussian_xyz/case-104754/case-104754_-46.59176423073103_52.25889811001855_20.824741024391024.png,2: Right humeral head,"UP: 0.4, LEFT: 0.4",OUT: 0.4,"[11: Carina, 12: Right hemidiaphragm, 10: T1]"
772,gaussian_xyz/case-104754/case-104754_-46.59176423073103_52.25889811001855_20.824741024391024.png,3: Left humeral head,"UP: 0.4, RIGHT: 1.0",OUT: 0.4,"[11: Carina, 12: Right hemidiaphragm, 10: T1]"
773,gaussian_xyz/case-104754/case-104754_-46.59176423073103_52.25889811001855_20.824741024391024.png,4: Right scapular inferior angle,"DOWN: 0.3, LEFT: 0.4",OUT: 0.4,"[11: Carina, 12: Right hemidiaphragm, 10: T1]"
774,gaussian_xyz/case-104754/case-104754_-46.59176423073103_52.25889811001855_20.824741024391024.png,5: Left scapular inferior angle,"DOWN: 0.3, RIGHT: 0.9",OUT: 0.4,"[11: Carina, 12: Right hemidiaphragm, 10: T1]"
775,gaussian_xyz/case-104754/case-104754_186.54605446621244_88.71337769975007_-77.95824119690168.png,1: Skull,"UP: 0.1, RIGHT: 0.4",OUT: 0.9,"[1: Skull, 2: Right humeral head, 10: T1]"
776,gaussian_xyz/case-104754/case-104754_186.54605446621244_88.71337769975007_-77.95824119690168.png,2: Right humeral head,"DOWN: 0.7, LEFT: 0.3",OUT: 0.9,"[1: Skull, 2: Right humeral head, 10: T1]"
777,gaussian_xyz/case-104754/case-104754_186.54605446621244_88.71337769975007_-77.95824119690168.png,3: Left humeral head,"DOWN: 0.7, RIGHT: 1.0",OUT: 0.9,"[1: Skull, 2: Right humeral head, 10: T1]"
778,gaussian_xyz/case-104754/case-104754_186.54605446621244_88.71337769975007_-77.95824119690168.png,4: Right scapular inferior angle,"DOWN: 1.0, LEFT: 0.2",OUT: 0.9,"[1: Skull, 2: Right humeral head, 10: T1]"
779,gaussian_xyz/case-104754/case-104754_186.54605446621244_88.71337769975007_-77.95824119690168.png,5: Left scapular inferior angle,"DOWN: 1.0, RIGHT: 1.0",OUT: 0.9,"[1: Skull, 2: Right humeral head, 10: T1]"
780,gaussian_xyz/case-104754/case-104754_91.28340042868192_5.617923168115647_129.0322676335163.png,1: Skull,"UP: 0.6, DONE",IN: 0.2,"[10: T1, 1: Skull, 11: Carina]"
781,gaussian_xyz/case-104754/case-104754_91.28340042868192_5.617923168115647_129.0322676335163.png,2: Right humeral head,"DOWN: 0.3, LEFT: 0.7",IN: 0.2,"[10: T1, 1: Skull, 11: Carina]"
782,gaussian_xyz/case-104754/case-104754_91.28340042868192_5.617923168115647_129.0322676335163.png,3: Left humeral head,"DOWN: 0.3, RIGHT: 0.8",IN: 0.2,"[10: T1, 1: Skull, 11: Carina]"
783,gaussian_xyz/case-104754/case-104754_91.28340042868192_5.617923168115647_129.0322676335163.png,4: Right scapular inferior angle,"DOWN: 1.0, LEFT: 0.6",IN: 0.2,"[10: T1, 1: Skull, 11: Carina]"
784,gaussian_xyz/case-104754/case-104754_91.28340042868192_5.617923168115647_129.0322676335163.png,5: Left scapular inferior angle,"DOWN: 1.0, RIGHT: 0.7",IN: 0.2,"[10: T1, 1: Skull, 11: Carina]"
785,gaussian_xyz/case-104754/case-104754_-153.29231268257118_82.29244391834197_-197.69109153069869.png,1: Skull,"UP: 1.0, RIGHT: 0.4",OUT: 1.0,"[9: Left wrist, 12: Right hemidiaphragm, 4: Right scapular inferior angle]"
786,gaussian_xyz/case-104754/case-104754_-153.29231268257118_82.29244391834197_-197.69109153069869.png,2: Right humeral head,"UP: 1.0, LEFT: 0.3",OUT: 1.0,"[9: Left wrist, 12: Right hemidiaphragm, 4: Right scapular inferior angle]"
787,gaussian_xyz/case-104754/case-104754_-153.29231268257118_82.29244391834197_-197.69109153069869.png,3: Left humeral head,"UP: 1.0, RIGHT: 1.0",OUT: 1.0,"[9: Left wrist, 12: Right hemidiaphragm, 4: Right scapular inferior angle]"
