,filename,TARGET,MOVEMENT,ZOOM,LANDMARKS
635,gaussian_xyz/case-104754/case-104754_49.88232051486571_38.09671120539802_-112.29111102740494.png,1: Skull,"UP: 0.8, RIGHT: 0.2",OUT: 1.0,"[10: T1, 11: Carina, 2: Right humeral head]"
636,gaussian_xyz/case-104754/case-104754_-20.87326095727562_-26.126233329711212_-75.45112484733379.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 0.9,"[11: Carina, 10: T1, 12: Right hemidiaphragm]"
637,gaussian_xyz/case-104754/case-104754_162.29322539357625_-32.73112952681563_173.5095885199057.png,1: Skull,"UP: 0.2, LEFT: 0.2",IN: 0.4,"[1: Skull, 10: T1, 3: Left humeral head]"
638,gaussian_xyz/case-104754/case-104754_-80.19906899750279_31.52005112206317_172.83289209506248.png,1: Skull,"UP: 1.0, RIGHT: 0.2",IN: 0.4,"[12: Right hemidiaphragm, 11: Carina, 9: Left wrist]"
639,gaussian_xyz/case-104754/case-104754_-193.21438402722765_-30.251692327376198_-84.44614100597799.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 0.9,"[8: Right wrist, 14: T12, 13: Left hemidiaphragm]"
640,gaussian_xyz/case-104780/case-104780_-131.8463611087741_-67.72011317896077_40.82338387476827.png,1: Skull,"UP: 1.0, LEFT: 0.3",OUT: 0.3,"[13: Left hemidiaphragm, 8: Right wrist, 5: Left scapular inferior angle]"
641,gaussian_xyz/case-104780/case-104780_3.353694726005841_58.106730887927775_-100.55688142923746.png,1: Skull,"UP: 0.9, RIGHT: 0.3",OUT: 1.0,"[10: T1, 11: Carina, 12: Right hemidiaphragm]"
642,gaussian_xyz/case-104780/case-104780_64.08954751035378_33.843602423427114_-180.43922128686728.png,1: Skull,"UP: 0.6, RIGHT: 0.2",OUT: 1.0,"[10: T1, 11: Carina, 2: Right humeral head]"
643,gaussian_xyz/case-104780/case-104780_106.45696938024543_-53.988965220328666_6.051699700383546.png,1: Skull,"UP: 0.4, LEFT: 0.3",OUT: 0.4,"[1: Skull, 10: T1, 3: Left humeral head]"
644,gaussian_xyz/case-104780/case-104780_-64.88768777291128_-31.544318208561595_-29.67763005170601.png,1: Skull,"UP: 1.0, LEFT: 0.2",OUT: 0.6,"[8: Right wrist, 11: Carina, 13: Left hemidiaphragm]"
645,gaussian_xyz/case-104780/case-104780_-144.8034097269658_28.947400493610218_113.92256591745334.png,1: Skull,"UP: 1.0, RIGHT: 0.1",IN: 0.1,"[9: Left wrist, 12: Right hemidiaphragm, 11: Carina]"
646,gaussian_xyz/case-104780/case-104780_-71.6007740728584_6.808669930297639_86.99155907379196.png,1: Skull,"UP: 1.0, DONE",DONE,"[11: Carina, 8: Right wrist, 12: Right hemidiaphragm]"
647,gaussian_xyz/case-104780/case-104780_-148.08272919383285_-47.542746604686236_-71.54552539197395.png,1: Skull,"UP: 1.0, LEFT: 0.2",OUT: 0.8,"[13: Left hemidiaphragm, 8: Right wrist, 14: T12]"
648,gaussian_xyz/case-104780/case-104780_-32.02251757036484_-86.10392278581314_-18.26500446563574.png,1: Skull,"UP: 1.0, LEFT: 0.4",OUT: 0.6,"[8: Right wrist, 13: Left hemidiaphragm, 11: Carina]"
649,gaussian_xyz/case-104780/case-104780_11.89726763789622_6.724296157593576_-22.074433071013317.png,1: Skull,"UP: 0.9, DONE",OUT: 0.6,"[10: T1, 11: Carina, 8: Right wrist]"
650,gaussian_xyz/case-104780/case-104780_123.45546485174498_81.05916627965308_-47.041283080308474.png,1: Skull,"UP: 0.3, RIGHT: 0.4",OUT: 0.7,"[1: Skull, 2: Right humeral head, 10: T1]"
651,gaussian_xyz/case-104780/case-104780_-151.44501380447292_26.916127346436475_-102.07746133862547.png,1: Skull,"UP: 1.0, RIGHT: 0.1",OUT: 1.0,"[9: Left wrist, 12: Right hemidiaphragm, 14: T12]"
652,gaussian_xyz/case-104780/case-104780_-58.36447652030404_27.516512248272367_216.9425773988448.png,1: Skull,"UP: 1.0, RIGHT: 0.1",IN: 0.6,"[11: Carina, 12: Right hemidiaphragm, 8: Right wrist]"
653,gaussian_xyz/case-104780/case-104780_-142.13217920621443_5.755799280250977_63.59763726814459.png,1: Skull,"UP: 1.0, DONE",OUT: 0.2,"[9: Left wrist, 12: Right hemidiaphragm, 8: Right wrist]"
654,gaussian_xyz/case-104780/case-104780_34.68692412683882_0.24301705607496576_40.95716281669773.png,1: Skull,"UP: 0.8, DONE",OUT: 0.3,"[10: T1, 11: Carina, 8: Right wrist]"
655,gaussian_xyz/case-104780/case-104780_-4.184882698002525_-26.235716453659965_37.481975269833114.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 0.3,"[10: T1, 11: Carina, 8: Right wrist]"
656,gaussian_xyz/case-104780/case-104780_106.80556229218081_-63.38718588898861_-124.43520701075082.png,1: Skull,"UP: 0.4, LEFT: 0.3",OUT: 1.0,"[1: Skull, 3: Left humeral head, 10: T1]"
657,gaussian_xyz/case-104780/case-104780_-58.92633649472643_20.472809472393998_-120.97769854220634.png,1: Skull,"UP: 1.0, RIGHT: 0.1",OUT: 1.0,"[11: Carina, 12: Right hemidiaphragm, 8: Right wrist]"
658,gaussian_xyz/case-104780/case-104780_-192.32010652214746_-18.47099889883746_-71.83694705501725.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 0.8,"[14: T12, 9: Left wrist, 13: Left hemidiaphragm]"
659,gaussian_xyz/case-104780/case-104780_199.58449469268987_-84.46366444193706_-188.7095730756745.png,1: Skull,"DOWN: 0.1, LEFT: 0.4",OUT: 1.0,"[1: Skull, 3: Left humeral head, 10: T1]"
660,gaussian_xyz/case-104780/case-104780_103.98578045407453_102.14100678744309_73.9769739906068.png,1: Skull,"UP: 0.4, RIGHT: 0.5",OUT: 0.1,"[2: Right humeral head, 10: T1, 1: Skull]"
661,gaussian_xyz/case-104780/case-104780_-154.81048101315935_35.56437124280559_-126.84392486928617.png,1: Skull,"UP: 1.0, RIGHT: 0.2",OUT: 1.0,"[9: Left wrist, 12: Right hemidiaphragm, 14: T12]"
662,gaussian_xyz/case-104780/case-104780_-92.53378349636571_-29.402356624611937_-48.86628884728497.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 0.7,"[8: Right wrist, 11: Carina, 13: Left hemidiaphragm]"
663,gaussian_xyz/case-104780/case-104780_-107.51339475870634_-49.483753297901664_121.96353529112758.png,1: Skull,"UP: 1.0, LEFT: 0.2",IN: 0.1,"[8: Right wrist, 13: Left hemidiaphragm, 11: Carina]"
664,gaussian_xyz/case-104780/case-104780_42.19203738846994_37.97654556601126_115.70309938797183.png,1: Skull,"UP: 0.7, RIGHT: 0.2",IN: 0.1,"[10: T1, 11: Carina, 2: Right humeral head]"
665,gaussian_xyz/case-104780/case-104780_22.179054204381572_79.63731154192008_-84.09500703239944.png,1: Skull,"UP: 0.8, RIGHT: 0.4",OUT: 0.9,"[10: T1, 2: Right humeral head, 12: Right hemidiaphragm]"
666,gaussian_xyz/case-104780/case-104780_116.68231224309187_-42.900945022824544_7.2463184040232855.png,1: Skull,"UP: 0.4, LEFT: 0.2",OUT: 0.4,"[1: Skull, 10: T1, 3: Left humeral head]"
667,gaussian_xyz/case-104780/case-104780_162.56698848900737_48.44513521457754_263.2260668056945.png,1: Skull,"UP: 0.1, RIGHT: 0.2",IN: 0.8,"[1: Skull, 10: T1, 2: Right humeral head]"
668,gaussian_xyz/case-104780/case-104780_117.82944342945888_80.62463999831455_61.98614355285525.png,1: Skull,"UP: 0.3, RIGHT: 0.4",OUT: 0.2,"[2: Right humeral head, 1: Skull, 10: T1]"
669,gaussian_xyz/case-104780/case-104780_4.630363529128033_-13.717593314128338_126.28473784909421.png,1: Skull,"UP: 0.9, LEFT: 0.1",IN: 0.2,"[10: T1, 11: Carina, 8: Right wrist]"
670,gaussian_xyz/case-104780/case-104780_-30.626155070122905_-37.08535916486571_-223.34140818730282.png,1: Skull,"UP: 1.0, LEFT: 0.2",OUT: 1.0,"[8: Right wrist, 11: Carina, 10: T1]"
671,gaussian_xyz/case-104780/case-104780_39.87474227086091_53.474355794967664_-37.8526005220878.png,1: Skull,"UP: 0.7, RIGHT: 0.3",OUT: 0.7,"[10: T1, 11: Carina, 2: Right humeral head]"
672,gaussian_xyz/case-104780/case-104780_-186.5306531229251_-13.4798217255693_69.73083097993967.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 0.1,"[14: T12, 9: Left wrist, 13: Left hemidiaphragm]"
673,gaussian_xyz/case-104780/case-104780_-179.74620323817027_22.685147409030307_-65.68651682093521.png,1: Skull,"UP: 1.0, RIGHT: 0.1",OUT: 0.8,"[9: Left wrist, 14: T12, 12: Right hemidiaphragm]"
674,gaussian_xyz/case-104780/case-104780_178.23102990755837_-55.2960155984669_-71.18365806670293.png,1: Skull,"DONE, LEFT: 0.3",OUT: 0.8,"[1: Skull, 3: Left humeral head, 10: T1]"
675,gaussian_xyz/case-104780/case-104780_39.902439789042575_-42.922511489811306_7.998376560791648.png,1: Skull,"UP: 0.7, LEFT: 0.2",OUT: 0.4,"[10: T1, 11: Carina, 8: Right wrist]"
676,gaussian_xyz/case-104780/case-104780_-89.387473959352_55.68007989546196_5.524769044545269.png,1: Skull,"UP: 1.0, RIGHT: 0.3",OUT: 0.4,"[12: Right hemidiaphragm, 9: Left wrist, 11: Carina]"
677,gaussian_xyz/case-104780/case-104780_-13.91253232928699_79.88635088687903_199.78759790776263.png,1: Skull,"UP: 1.0, RIGHT: 0.4",IN: 0.5,"[12: Right hemidiaphragm, 10: T1, 11: Carina]"
678,gaussian_xyz/case-104780/case-104780_115.85320746078042_41.701985985204104_24.177181385113805.png,1: Skull,"UP: 0.4, RIGHT: 0.2",OUT: 0.4,"[1: Skull, 10: T1, 2: Right humeral head]"
679,gaussian_xyz/case-104780/case-104780_-158.22341954448217_-36.25926786934008_5.4527073699302635.png,1: Skull,"UP: 1.0, LEFT: 0.2",OUT: 0.4,"[13: Left hemidiaphragm, 14: T12, 9: Left wrist]"
680,gaussian_xyz/case-104780/case-104780_-143.45932067201772_-20.561707720157848_135.64617555591246.png,1: Skull,"UP: 1.0, LEFT: 0.1",IN: 0.2,"[9: Left wrist, 8: Right wrist, 13: Left hemidiaphragm]"
681,gaussian_xyz/case-104780/case-104780_-18.5144722857828_-34.290848432329824_-5.008968495058601.png,1: Skull,"UP: 1.0, LEFT: 0.2",OUT: 0.5,"[8: Right wrist, 11: Carina, 10: T1]"
682,gaussian_xyz/case-104780/case-104780_12.93244260907474_-18.293090064908853_-100.50051102142466.png,1: Skull,"UP: 0.9, LEFT: 0.1",OUT: 1.0,"[10: T1, 11: Carina, 8: Right wrist]"
683,gaussian_xyz/case-104780/case-104780_-162.26936271576625_-10.289671487476472_32.07922685919673.png,1: Skull,"UP: 1.0, DONE",OUT: 0.3,"[9: Left wrist, 14: T12, 8: Right wrist]"
684,gaussian_xyz/case-104780/case-104780_-38.321753482581954_25.446003425008566_-3.4475969898528587.png,1: Skull,"UP: 1.0, RIGHT: 0.1",OUT: 0.5,"[11: Carina, 12: Right hemidiaphragm, 10: T1]"
685,gaussian_xyz/case-104780/case-104780_159.71114063161878_-2.6506528699326126_-23.91425649638507.png,1: Skull,"UP: 0.1, DONE",OUT: 0.6,"[1: Skull, 10: T1, 3: Left humeral head]"
686,gaussian_xyz/case-104780/case-104780_-87.66255309432346_-27.217222532411796_-66.16107292003531.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 0.8,"[8: Right wrist, 11: Carina, 13: Left hemidiaphragm]"
687,gaussian_xyz/case-104780/case-104780_-98.00405382102704_-33.3478652023387_97.46631904172007.png,1: Skull,"UP: 1.0, LEFT: 0.2",DONE,"[8: Right wrist, 11: Carina, 13: Left hemidiaphragm]"
688,gaussian_xyz/case-104780/case-104780_-77.46728691454403_-45.091536672896396_62.03612803412268.png,1: Skull,"UP: 1.0, LEFT: 0.2",OUT: 0.2,"[8: Right wrist, 11: Carina, 13: Left hemidiaphragm]"
689,gaussian_xyz/case-104780/case-104780_-117.57320467504223_60.495298136799946_31.54647068971988.png,1: Skull,"UP: 1.0, RIGHT: 0.3",OUT: 0.3,"[9: Left wrist, 12: Right hemidiaphragm, 4: Right scapular inferior angle]"
690,gaussian_xyz/case-104780/case-104780_2.280309126995661_-93.35090638882303_-37.04972608369339.png,1: Skull,"UP: 0.9, LEFT: 0.5",OUT: 0.7,"[3: Left humeral head, 8: Right wrist, 10: T1]"
691,gaussian_xyz/case-104780/case-104780_-19.585797238050446_-24.464624797726163_-103.99286698904122.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 1.0,"[11: Carina, 8: Right wrist, 10: T1]"
692,gaussian_xyz/case-104780/case-104780_196.91702624051396_-80.94434109929259_20.971828224140395.png,1: Skull,"DONE, LEFT: 0.4",OUT: 0.4,"[1: Skull, 3: Left humeral head, 10: T1]"
693,gaussian_xyz/case-104780/case-104780_-72.89021691570093_62.84234214276225_-196.34073895573184.png,1: Skull,"UP: 1.0, RIGHT: 0.3",OUT: 1.0,"[12: Right hemidiaphragm, 11: Carina, 4: Right scapular inferior angle]"
694,gaussian_xyz/case-104780/case-104780_79.5987567633399_24.132781805389197_163.47885218307854.png,1: Skull,"UP: 0.5, RIGHT: 0.1",IN: 0.3,"[10: T1, 1: Skull, 11: Carina]"
695,gaussian_xyz/case-104780/case-104780_10.404278357816025_71.11327259204351_55.44107474452547.png,1: Skull,"UP: 0.9, RIGHT: 0.4",OUT: 0.2,"[10: T1, 12: Right hemidiaphragm, 11: Carina]"
696,gaussian_xyz/case-104780/case-104780_-203.639612586982_96.77028369129373_107.10513059596715.png,1: Skull,"UP: 1.0, RIGHT: 0.5",IN: 0.1,"[9: Left wrist, 4: Right scapular inferior angle, 6: Right elbow]"
697,gaussian_xyz/case-104780/case-104780_-120.64060506719655_3.324472752227296_-86.3141452868754.png,1: Skull,"UP: 1.0, DONE",OUT: 0.9,"[9: Left wrist, 8: Right wrist, 11: Carina]"
698,gaussian_xyz/case-104780/case-104780_-68.49650667222517_-9.823555718555795_193.50370931842824.png,1: Skull,"UP: 1.0, DONE",IN: 0.5,"[11: Carina, 8: Right wrist, 12: Right hemidiaphragm]"
699,gaussian_xyz/case-104780/case-104780_179.3467407750365_54.69893012609471_-19.285758232295784.png,1: Skull,"DONE, RIGHT: 0.3",OUT: 0.6,"[1: Skull, 2: Right humeral head, 10: T1]"
700,gaussian_xyz/case-104780/case-104780_100.11087526471886_18.337027164095396_44.108733341157425.png,1: Skull,"UP: 0.4, RIGHT: 0.1",OUT: 0.3,"[10: T1, 1: Skull, 2: Right humeral head]"
701,gaussian_xyz/case-104780/case-104780_40.9417572240701_-30.623948857591927_154.82972406857363.png,1: Skull,"UP: 0.7, LEFT: 0.2",IN: 0.3,"[10: T1, 11: Carina, 8: Right wrist]"
702,gaussian_xyz/case-104780/case-104780_136.34085514011394_52.83875596475175_52.852211495364266.png,1: Skull,"UP: 0.3, RIGHT: 0.3",OUT: 0.2,"[1: Skull, 10: T1, 2: Right humeral head]"
703,gaussian_xyz/case-104780/case-104780_37.98870068266859_-5.231881371031296_18.100288692001527.png,1: Skull,"UP: 0.7, DONE",OUT: 0.4,"[10: T1, 11: Carina, 8: Right wrist]"
704,gaussian_xyz/case-104842/case-104842_100.5692259161822_66.15667438661241_-75.69374123979402.png,1: Skull,"UP: 0.6, RIGHT: 0.3",OUT: 0.8,"[10: T1, 2: Right humeral head, 11: Carina]"
705,gaussian_xyz/case-104842/case-104842_-130.2113642478006_-10.335168272284712_-3.1407894639305893.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 0.5,"[8: Right wrist, 12: Right hemidiaphragm, 14: T12]"
706,gaussian_xyz/case-104842/case-104842_-11.121790971884906_-51.883198060913415_-177.70090469659328.png,1: Skull,"UP: 1.0, LEFT: 0.3",OUT: 1.0,"[11: Carina, 10: T1, 5: Left scapular inferior angle]"
707,gaussian_xyz/case-104842/case-104842_164.79843222979233_60.11168215550031_-69.69603770119849.png,1: Skull,"UP: 0.3, RIGHT: 0.2",OUT: 0.8,"[1: Skull, 10: T1, 2: Right humeral head]"
708,gaussian_xyz/case-104842/case-104842_-170.7257639580892_-50.63262239184672_-7.991559069626909.png,1: Skull,"UP: 1.0, LEFT: 0.3",OUT: 0.5,"[8: Right wrist, 13: Left hemidiaphragm, 14: T12]"
709,gaussian_xyz/case-104842/case-104842_-3.5196250146605053_21.233848214956602_-35.78493382623015.png,1: Skull,"UP: 1.0, RIGHT: 0.1",OUT: 0.7,"[11: Carina, 10: T1, 4: Right scapular inferior angle]"
710,gaussian_xyz/case-104842/case-104842_87.53816245924023_-1.1171514629656951_289.97906498939864.png,1: Skull,"UP: 0.7, LEFT: 0.1",IN: 1.0,"[10: T1, 11: Carina, 1: Skull]"
711,gaussian_xyz/case-104842/case-104842_-42.05252453308421_-33.34892748722673_74.01781204832903.png,1: Skull,"UP: 1.0, LEFT: 0.2",OUT: 0.1,"[11: Carina, 5: Left scapular inferior angle, 10: T1]"
712,gaussian_xyz/case-104842/case-104842_125.0058354063543_-0.8556500481367112_73.19897242052295.png,1: Skull,"UP: 0.5, LEFT: 0.1",OUT: 0.1,"[10: T1, 1: Skull, 11: Carina]"
713,gaussian_xyz/case-104842/case-104842_-152.26027391763319_78.41628378863327_-6.0927907796435425.png,1: Skull,"UP: 1.0, RIGHT: 0.3",OUT: 0.5,"[12: Right hemidiaphragm, 4: Right scapular inferior angle, 9: Left wrist]"
714,gaussian_xyz/case-104842/case-104842_-42.158511063624275_54.83408337241602_-181.9731831807194.png,1: Skull,"UP: 1.0, RIGHT: 0.2",OUT: 1.0,"[4: Right scapular inferior angle, 11: Carina, 12: Right hemidiaphragm]"
715,gaussian_xyz/case-104842/case-104842_-71.07472035952011_64.49848564898485_17.465139446541883.png,1: Skull,"UP: 1.0, RIGHT: 0.3",OUT: 0.4,"[4: Right scapular inferior angle, 12: Right hemidiaphragm, 11: Carina]"
716,gaussian_xyz/case-104842/case-104842_98.24962549577694_98.105734785419_302.0074628946644.png,1: Skull,"UP: 0.6, RIGHT: 0.4",IN: 1.0,"[2: Right humeral head, 10: T1, 11: Carina]"
717,gaussian_xyz/case-104842/case-104842_-205.3878882293385_22.227409858335665_32.6116689253664.png,1: Skull,"UP: 1.0, RIGHT: 0.1",OUT: 0.3,"[14: T12, 9: Left wrist, 12: Right hemidiaphragm]"
718,gaussian_xyz/case-104842/case-104842_-46.201721032457414_15.300548460732474_87.8469119074572.png,1: Skull,"UP: 1.0, DONE",DONE,"[11: Carina, 4: Right scapular inferior angle, 10: T1]"
719,gaussian_xyz/case-104842/case-104842_-182.28737492211275_37.444342834156856_-63.29198271516072.png,1: Skull,"UP: 1.0, RIGHT: 0.1",OUT: 0.8,"[12: Right hemidiaphragm, 14: T12, 9: Left wrist]"
720,gaussian_xyz/case-104842/case-104842_149.66718923763196_48.10463493693683_-138.23001441398495.png,1: Skull,"UP: 0.4, RIGHT: 0.2",OUT: 1.0,"[1: Skull, 10: T1, 11: Carina]"
721,gaussian_xyz/case-104842/case-104842_194.31148126654486_47.62879102858239_-66.50857542502656.png,1: Skull,"UP: 0.1, RIGHT: 0.2",OUT: 0.8,"[1: Skull, 10: T1, 2: Right humeral head]"
722,gaussian_xyz/case-104842/case-104842_118.10488042564046_-12.273999368843866_-56.62024307083098.png,1: Skull,"UP: 0.5, LEFT: 0.1",OUT: 0.8,"[10: T1, 1: Skull, 11: Carina]"
723,gaussian_xyz/case-104842/case-104842_-133.96896963953714_22.000707866693467_-42.33087821221951.png,1: Skull,"UP: 1.0, RIGHT: 0.1",OUT: 0.7,"[12: Right hemidiaphragm, 8: Right wrist, 4: Right scapular inferior angle]"
724,gaussian_xyz/case-104842/case-104842_-50.75580507063313_62.531710907764726_51.33963719130501.png,1: Skull,"UP: 1.0, RIGHT: 0.3",OUT: 0.2,"[4: Right scapular inferior angle, 11: Carina, 12: Right hemidiaphragm]"
725,gaussian_xyz/case-104842/case-104842_-107.1655485111622_-11.071410608806383_93.1049559281266.png,1: Skull,"UP: 1.0, LEFT: 0.1",DONE,"[8: Right wrist, 12: Right hemidiaphragm, 5: Left scapular inferior angle]"
726,gaussian_xyz/case-104842/case-104842_83.25177051198855_15.051601798665724_128.80182518515593.png,1: Skull,"UP: 0.7, DONE",IN: 0.2,"[10: T1, 11: Carina, 1: Skull]"
727,gaussian_xyz/case-104842/case-104842_86.37518277131286_-43.73029096534932_-25.348572351135996.png,1: Skull,"UP: 0.7, LEFT: 0.3",OUT: 0.6,"[10: T1, 11: Carina, 3: Left humeral head]"
728,gaussian_xyz/case-104842/case-104842_-76.03906458504096_-11.781177937020889_-83.6967342035692.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 0.9,"[11: Carina, 8: Right wrist, 5: Left scapular inferior angle]"
729,gaussian_xyz/case-104842/case-104842_-197.33113746846868_-22.76967183221044_-28.786817950022915.png,1: Skull,"UP: 1.0, LEFT: 0.2",OUT: 0.6,"[14: T12, 8: Right wrist, 9: Left wrist]"
730,gaussian_xyz/case-104842/case-104842_-67.4201551534351_34.68201624764635_-37.80161230999875.png,1: Skull,"UP: 1.0, RIGHT: 0.1",OUT: 0.7,"[4: Right scapular inferior angle, 11: Carina, 12: Right hemidiaphragm]"
731,gaussian_xyz/case-104842/case-104842_172.65395266189788_73.48024249878364_-263.1577859875544.png,1: Skull,"UP: 0.2, RIGHT: 0.3",OUT: 1.0,"[1: Skull, 10: T1, 2: Right humeral head]"
732,gaussian_xyz/case-104842/case-104842_-14.310023518753923_105.69964327910238_35.23704606932523.png,1: Skull,"UP: 1.0, RIGHT: 0.5",OUT: 0.3,"[4: Right scapular inferior angle, 2: Right humeral head, 11: Carina]"
733,gaussian_xyz/case-104842/case-104842_76.1522453179413_13.53332815082152_11.819698375807326.png,1: Skull,"UP: 0.7, DONE",OUT: 0.4,"[10: T1, 11: Carina, 1: Skull]"
734,gaussian_xyz/case-104842/case-104842_28.756504455675753_35.7747592595123_-72.12175551632357.png,1: Skull,"UP: 1.0, RIGHT: 0.1",OUT: 0.8,"[11: Carina, 10: T1, 4: Right scapular inferior angle]"
735,gaussian_xyz/case-104842/case-104842_7.190603205745674_4.408605938580642_13.827958494322731.png,1: Skull,"UP: 1.0, DONE",OUT: 0.4,"[11: Carina, 10: T1, 4: Right scapular inferior angle]"
736,gaussian_xyz/case-104842/case-104842_166.91372389623396_67.58340624700655_197.3431192053779.png,1: Skull,"UP: 0.3, RIGHT: 0.3",IN: 0.5,"[1: Skull, 10: T1, 2: Right humeral head]"
737,gaussian_xyz/case-104842/case-104842_-113.03926284581513_-6.56271007256847_90.333455034652.png,1: Skull,"UP: 1.0, LEFT: 0.1",DONE,"[8: Right wrist, 12: Right hemidiaphragm, 4: Right scapular inferior angle]"
738,gaussian_xyz/case-104842/case-104842_-159.7997064652663_27.016864991943827_-21.279855100636738.png,1: Skull,"UP: 1.0, RIGHT: 0.1",OUT: 0.6,"[12: Right hemidiaphragm, 14: T12, 9: Left wrist]"
739,gaussian_xyz/case-104842/case-104842_0.1623315071021807_-68.58986809419739_27.507468767059613.png,1: Skull,"UP: 1.0, LEFT: 0.4",OUT: 0.3,"[11: Carina, 10: T1, 5: Left scapular inferior angle]"
740,gaussian_xyz/case-104842/case-104842_-135.10075885675815_48.439823706775954_-34.97828580364865.png,1: Skull,"UP: 1.0, RIGHT: 0.2",OUT: 0.6,"[12: Right hemidiaphragm, 4: Right scapular inferior angle, 14: T12]"
741,gaussian_xyz/case-104842/case-104842_-7.990321059781024_80.21445372643527_142.4203726529856.png,1: Skull,"UP: 1.0, RIGHT: 0.3",IN: 0.2,"[4: Right scapular inferior angle, 11: Carina, 10: T1]"
742,gaussian_xyz/case-104842/case-104842_-99.75907810811267_112.10256857938708_-109.15899703017591.png,1: Skull,"UP: 1.0, RIGHT: 0.5",OUT: 1.0,"[4: Right scapular inferior angle, 12: Right hemidiaphragm, 9: Left wrist]"
743,gaussian_xyz/case-104842/case-104842_-27.85139816137888_19.23201979861244_-136.60025014352576.png,1: Skull,"UP: 1.0, DONE",OUT: 1.0,"[11: Carina, 10: T1, 4: Right scapular inferior angle]"
744,gaussian_xyz/case-104842/case-104842_35.70343067729223_-65.04229279419057_-35.62956052811314.png,1: Skull,"UP: 0.9, LEFT: 0.4",OUT: 0.6,"[10: T1, 11: Carina, 3: Left humeral head]"
745,gaussian_xyz/case-104842/case-104842_232.21076419509413_-64.92899266863674_-11.687185667795278.png,1: Skull,"DOWN: 0.1, LEFT: 0.4",OUT: 0.5,"[1: Skull, 10: T1, 3: Left humeral head]"
746,gaussian_xyz/case-104842/case-104842_101.21636002614659_-44.32664311107329_-156.6649102227021.png,1: Skull,"UP: 0.6, LEFT: 0.3",OUT: 1.0,"[10: T1, 11: Carina, 1: Skull]"
747,gaussian_xyz/case-104842/case-104842_220.66023022499016_5.7216402826598785_-53.98238973647782.png,1: Skull,"DONE, DONE",OUT: 0.7,"[1: Skull, 10: T1, 11: Carina]"
748,gaussian_xyz/case-104842/case-104842_-176.88486784909645_-37.50660687893556_-216.84029665621068.png,1: Skull,"UP: 1.0, LEFT: 0.2",OUT: 1.0,"[8: Right wrist, 14: T12, 13: Left hemidiaphragm]"
749,gaussian_xyz/case-104842/case-104842_-66.05822942455782_-11.92132693501795_70.03006328697701.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 0.1,"[11: Carina, 5: Left scapular inferior angle, 8: Right wrist]"
750,gaussian_xyz/case-104842/case-104842_-60.87113698201722_23.02464131368786_183.7566276294911.png,1: Skull,"UP: 1.0, RIGHT: 0.1",IN: 0.4,"[11: Carina, 4: Right scapular inferior angle, 12: Right hemidiaphragm]"
751,gaussian_xyz/case-104842/case-104842_184.34005103138722_81.15314804804542_28.297226908729506.png,1: Skull,"UP: 0.2, RIGHT: 0.4",OUT: 0.3,"[1: Skull, 2: Right humeral head, 10: T1]"
752,gaussian_xyz/case-104842/case-104842_54.974479300899105_50.0506163292881_-38.622656682628154.png,1: Skull,"UP: 0.8, RIGHT: 0.2",OUT: 0.7,"[10: T1, 11: Carina, 2: Right humeral head]"
753,gaussian_xyz/case-104842/case-104842_44.013983201081174_-16.784592581012717_129.4923357920752.png,1: Skull,"UP: 0.9, LEFT: 0.1",IN: 0.2,"[10: T1, 11: Carina, 3: Left humeral head]"
754,gaussian_xyz/case-104842/case-104842_183.3540416345841_19.41668633315099_129.06721303933907.png,1: Skull,"UP: 0.2, DONE",IN: 0.2,"[1: Skull, 10: T1, 11: Carina]"
755,gaussian_xyz/case-104842/case-104842_-167.34427560612286_-13.842998816640506_-202.67482123481156.png,1: Skull,"UP: 1.0, LEFT: 0.1",OUT: 1.0,"[8: Right wrist, 14: T12, 12: Right hemidiaphragm]"
756,gaussian_xyz/case-104842/case-104842_62.55882833585949_55.684898610259076_-166.1446619149207.png,1: Skull,"UP: 0.8, RIGHT: 0.2",OUT: 1.0,"[10: T1, 11: Carina, 2: Right humeral head]"
757,gaussian_xyz/case-104842/case-104842_196.55396009818375_4.2091908847947135_11.663525692137386.png,1: Skull,"UP: 0.1, DONE",OUT: 0.4,"[1: Skull, 10: T1, 11: Carina]"
758,gaussian_xyz/case-104842/case-104842_82.50196624209545_14.62947614845726_-164.75035575916618.png,1: Skull,"UP: 0.7, DONE",OUT: 1.0,"[10: T1, 11: Carina, 1: Skull]"
759,gaussian_xyz/case-104842/case-104842_-4.343164710689734_48.39062867740145_15.716537857520086.png,1: Skull,"UP: 1.0, RIGHT: 0.2",OUT: 0.4,"[11: Carina, 10: T1, 4: Right scapular inferior angle]"
